Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
stan helsing: a parody,2009.0,,14000000.0,,,
stand against fear,1996.0,drama,,,,
stand and deliver,1988.0,"drama, biographical film, coming of age, comedy",,,,
stand by for action,1942.0,"combat films, adventure, black-and-white, war film",,,,
stand by me,1986.0,"adventure, period piece, coming of age, film adaptation, drama, teen",8000000.0,,,
stand by me doraemon,2014.0,,,,,
stand by me doraemon 2,2020.0,,,,,
stand tall,1997.0,documentary,,,,
stand up and cheer!,1934.0,"musical, family film, drama, comedy",,,,
stand up and fight,1939.0,"western, action, drama",,,,
stand up for justice: the ralph lazo story,2004.0,"short film, history, biographical film",,,,
stand up guys,2013.0,,,,,
"stand up, virgin soldiers",1977.0,comedy,,,,
stand-in,1937.0,"screwball comedy, satire, comedy",,,,
standard operating procedure,2008.0,"culture & society, history, law & crime, war film, political cinema, social issues, documentary",5000000.0,,,
stander,2003.0,"crime fiction, biography, world cinema, period piece, drama, action",,,,
standing army,2010.0,"documentary, war film",,,,
standing by yourself,2002.0,"illnesses & disabilities, culture & society, biography, interpersonal relationships, social issues, documentary",,,,
standing in the shadows of motown,2002.0,"biography, music, concert film, rockumentary, documentary",,,,
standing on the edge of the noise,2008.0,"music, documentary",,,,
standing ovation,2010.0,"music, musical, ""childrens"", comedy, family film",5600000.0,,,
standing room only,2004.0,"short film, drama",,,,
standing room only,1912.0,"romantic comedy, silent film, indie, black-and-white, short film, drama",,,,
standing silent nation,2006.0,documentary,,,,
standing tall (la tete haute),2016.0,,,,,
stanley,2000.0,"stop motion, short film, silent film, drama",,,,
stanley and iris,1990.0,"romantic drama, romance film, drama",,,,
stanley and livingstone,1939.0,"british empire film, drama, adventure, biopic [feature]",,,,
stanley and stella in: breaking the ice,1987.0,"short film, computer animation, fantasy, animation",,,,
stanley kubrick's boxes,2008.0,"documentary, biography, film & television history, film",,,,
stanley kubrick: a life in pictures,2001.0,"biography, film & television history, film, documentary",,,,
stanley park,2010.0,drama,,,,
stanley's tiffin box,2011.0,"family film, drama, comedy",,,,
stanno tutti bene,1990.0,drama,,,,
star,2001.0,world cinema,,,,
star,1982.0,"family film, drama",,,,
star 80,1983.0,"crime fiction, biographical film, biography, drama, biopic [feature]",,,,
star command,1996.0,"science fiction, action",,,,
star crystal,1986.0,"sci-fi horror, science fiction, horror, creature film",,,,
star dust,1940.0,"comedy film, drama",,,,
star in the night,1945.0,"short film, drama, black-and-white",,,,
star kid,1998.0,"science fiction, adventure, ""childrens/family"", ""childrens fantasy"", family film, indie",,,,
star maps,1997.0,"drama, family drama, coming of age",,,,
star mit fremden federn,1955.0,comedy film,,,,
star odyssey,1979.0,science fiction,,,,
star of india,1954.0,"romance film, adventure",,,,
star of midnight,1935.0,"mystery, detective fiction, detective, crime thriller",,,,
star of my night,1954.0,"romance film, drama",,,,
star pilot,1965.0,"horror, science fiction, b-movie, adventure",,,,
star pink,1978.0,"short film, comedy film, animation",,,,
star quest: the odyssey,2009.0,science fiction,,,,
star reporter,1939.0,"crime fiction, romance film, drama",,,,
star runner,2003.0,"thriller, world cinema, action/adventure, martial arts film, drama, romance film, action, chinese movies",,,,
star runners,2009.0,"thriller, science fiction, horror",,,,
star spangled girl,1971.0,"romantic comedy, political cinema, comedy",,,,
star spangled rhythm,1942.0,"musical, comedy, black-and-white, musical comedy",,,,
star theatre,1901.0,"short film, documentary",,,,
star time,1992.0,"thriller, mystery, horror",,,,
star trek 2,2013.0,"science fiction, action, adventure",,,,
star trek beyond,2016.0,,185000000.0,158848340.0,184623476.0,343471816.0
star trek ii: the wrath of khan,1982.0,"thriller, science fiction, family film, action, adventure",12000000.0,,,
star trek iii: the search for spock,1984.0,"science fiction, family film, adventure",18000000.0,,,
star trek into darkness,2013.0,,190000000.0,228778661.0,238602923.0,467381584.0
star trek iv: the voyage home,1986.0,"time travel, science fiction, family film, adventure, comedy",24000000.0,,,
star trek nemesis,2002.0,"crime fiction, thriller, science fiction, adventure",,,,
star trek v: the final frontier,1989.0,"western, science fiction, space western, adventure",30000000.0,,,
star trek vi: the undiscovered country,1991.0,"thriller, science fiction, family film, adventure",27000000.0,,,
star trek: beyond the final frontier,2007.0,documentary,,,,
star trek: first contact,1996.0,"thriller, science fiction, action, time travel, adventure",46000000.0,,,
star trek: generations,1994.0,"science fiction, action, adventure",38000000.0,,,
star trek: insurrection,1998.0,"thriller, science fiction, adventure, drama, romance film, action",70000000.0,,,
star trek: nemesis,2002.0,,60000000.0,43254409.0,24082061.0,67336470.0
star trek: the motion picture,1979.0,"science fiction, family film, drama, adventure",35000000.0,,,
star trek: the pepsi generation,1989.0,"short film, fan film, indie",,,,
star vehicle,2010.0,horror,,,,
star warp'd,2001.0,"parody, science fiction, adventure, stop motion, short film, computer animation, comedy",,,,
star wars ep. i: the phantom menace,1999.0,,115000000.0,,,
star wars ep. ii: attack of the clones,2002.0,,115000000.0,,,
star wars ep. iii: revenge of the sith,2005.0,,115000000.0,,,
star wars ep. iv: a new hope,1977.0,,11000000.0,,,
star wars ep. v: the empire strikes back,1980.0,,23000000.0,,,
star wars ep. vi: return of the jedi,1983.0,,32500000.0,,,
star wars ep. vii: the force awakens,2015.0,,306000000.0,,,
star wars ep. viii: the last jedi,2017.0,,317000000.0,,,
star wars episode i: the phantom menace,1999.0,"science fiction, action, fantasy, adventure, family film",,,,
star wars episode i: the phantom menace,1999.0,"science fiction, action, fantasy, adventure, family film",,,,
star wars episode i: the phantom menace,1999.0,"science fiction, action, fantasy, adventure, family film",,,,
star wars episode i: the phantom menace,1999.0,"science fiction, action, fantasy, adventure, family film",,,,
star wars episode ii: attack of the clones,2002.0,"science fiction, adventure, space opera, fantasy, romance film, action, movies about gladiators, family film",,,,
star wars episode iii: revenge of the sith,2005.0,"science fiction, action, fantasy, tragedy, adventure",,,,
star wars episode iii: revenge of the sith,2005.0,"science fiction, action, fantasy, tragedy, adventure",,,,
star wars episode iv: a new hope,1977.0,"science fiction, adventure, fantasy, coming of age, family film, action, space western",,,,
star wars episode iv: a new hope,1977.0,"science fiction, adventure, fantasy, coming of age, family film, action, space western",,,,
star wars episode v: the empire strikes back,1980.0,"science fiction, adventure, space opera, fantasy, family film, action",,,,
star wars episode v: the empire strikes back,1980.0,"science fiction, adventure, space opera, fantasy, family film, action",,,,
star wars episode v: the empire strikes back,1980.0,"science fiction, adventure, space opera, fantasy, family film, action",,,,
star wars episode vi: return of the jedi,1983.0,"science fiction, adventure, space opera, fantasy, family film, action",,,,
star wars: episode i - the phantom menace (in 3d),2012.0,,,,,
star wars: episode i - the phantom menace 2024 re-release,2024.0,,,,,
star wars: episode i 0 the phantom menace 2012 3d release,2012.0,,,,,
star wars: episode ii 0 attack of the clones,2002.0,,,,,
star wars: episode iii 0 revenge of the sith,2005.0,,,,,
star wars: episode ix 0 the rise of skywalker,2019.0,,,,,
star wars: episode vii 0 the force awakens,2015.0,,,,,
star wars: episode viii 0 the last jedi,2017.0,,,,,
star wars: revelations,2005.0,"fan film, indie",,,,
star wars: storm in the glass,2004.0,"parody, science fiction, adventure, comedy",,,,
star wars: the force awakens,2015.0,,,,,
star wars: the last jedi,2017.0,,,,,
star wreck 4½: weak performance,2000.0,"short film, black comedy, science fiction",,,,
star wreck: in the pirkinning,2005.0,"parody, science fiction, adventure",,,,
star!,1968.0,"biography, musical, drama, biopic [feature], biographical film, musical drama",,,,
starbuck,2011.0,"coming of age, comedy",,,,
starbuck (u.s. only),2013.0,,,,,
starbucking,2007.0,"indie, documentary",,,,
starchaser: the legend of orin,1985.0,"science fiction, family film, adventure, animation",,,,
starci na chmelu,1964.0,"romance film, musical, drama, comedy film",,,,
starcrash,1978.0,"science fiction, action, fantasy, adventure, indie",,,,
starcrossed,2005.0,"lgbt, short film, science fiction, drama",,,,
stardom,2000.0,"lgbt, parody, mockumentary, media satire, comedy-drama, coming of age, comedy, black comedy",,,,
stardust in your eyes,1953.0,"short film, black-and-white",,,,
stardust memories,1980.0,"romantic comedy, comedy-drama, satire, drama, comedy, romance film",,,,
starflight: the plane that couldn't land,1983.0,"disaster, thriller, science fiction",,,,
stargate,1994.0,"thriller, science fiction, action, sci-fi adventure, adventure",55000000.0,,,
stargate - the ark of truth,2008.0,,7000000.0,,,
stargate: continuum,2008.0,"science fiction, sci-fi adventure, adventure",,,,
stargate: the ark of truth,2008.0,"science fiction, adventure",,,,
starhops,1978.0,comedy film,,,,
starik khottabych,1956.0,"family film, fantasy, ""childrens fantasy"", world cinema, ""childrens/family""",,,,
stariki-razboyniki,1971.0,comedy,,,,
stark fear,1962.0,drama,,,,
stark love,1927.0,silent film,,,,
stark raving black,2009.0,comedy film,,,,
stark raving mad,1983.0,drama,,,,
stark raving mad,2002.0,"crime fiction, heist, action/adventure, comedy, black comedy, action",,,,
starkweather,2004.0,"crime fiction, thriller, docudrama, drama, crime thriller, slasher",,,,
starlift,1951.0,"musical, romance film",,,,
starman,1984.0,"science fiction, road movie, fantasy, romantic drama, drama, romance film, romantic fantasy",,,,
starquest ii,1997.0,"thriller, science fiction",,,,
starrbooty,2007.0,"lgbt, parody, crime comedy, indie, blaxploitation, comedy, gay themed",,,,
starred up,2014.0,,,,,
starry starry night,2011.0,"coming of age, romance film, fantasy, drama",,,,
stars,1959.0,"romance film, black-and-white, war film",,,,
stars and bars,1988.0,"satire, comedy",,,,
stars and roses,1990.0,"drama, chinese movies",,,,
stars and stripes forever,1952.0,"biographical film, biography, drama, musical, biopic [feature]",,,,
stars and their guitars: a history of the electric guitar,2008.0,"rockumentary, documentary",,,,
stars at noon,1959.0,,,,,
stars in my crown,1950.0,"western, drama",,,,
stars in your eyes,1957.0,musical,,,,
stars never sleep,2010.0,"thriller, romantic drama, romance film, drama, world cinema",,,,
stars of eger,1923.0,"silent film, historical fiction",,,,
stars of eger,1968.0,"history, romance film, war film",,,,
stars of the russian ballet,1954.0,"musical, dance, documentary",,,,
stars on parade,1936.0,musical,,,,
stars over texas,1946.0,"action/adventure, musical, western",,,,
starshaped,1993.0,"rockumentary, documentary",,,,
starship troopers,1988.0,"science fiction, animation",100000000.0,,,
starship troopers,1997.0,"thriller, action thrillers, science fiction, horror, adventure, action/adventure, political satire, satire, war film, action",100000000.0,,,
starship troopers 2: hero of the federation,2004.0,"thriller, science fiction, horror, adventure, sci-fi horror, creature film, action/adventure, action",,,,
starship troopers 3: marauder,2008.0,"thriller, science fiction, horror, adventure, action/adventure, action",,,,
starship troopers: invasion,2012.0,"science fiction, action, animation",,,,
starsky and hutch on playboy island,1977.0,,,,,
starstruck,1998.0,"black comedy, drama, comedy",,,,
starstruck,1982.0,"romantic comedy, indie, world cinema, musical, drama, comedy, romance film",,,,
starsuckers,2009.0,"culture & society, documentary",640000.0,,,
start cheering,1938.0,"romantic comedy, musical, comedy",,,,
start the revolution without me,1970.0,"comedy, slapstick",,,,
start0up,2019.0,,,,,
starter for ten,2006.0,"drama, romance film, comedy-drama, comedy",,,,
starting out in the evening,2007.0,"romance film, drama, indie, film adaptation",,,,
starting over,1979.0,"romantic comedy, romance film, comedy",,,,
startup.com,2001.0,"culture & society, business, finance & investing, interpersonal relationships, computers, social issues, documentary",,,,
stasera niente di nuovo,1942.0,"drama, black-and-white",,,,
stasera sciopero,1951.0,comedy,,,,
stash house,2012.0,thriller,,,,
state and main,2000.0,"parody, americana, comedy",,,,
state department: file 649,1949.0,"thriller, mystery, war film, spy",,,,
state fair,1933.0,"musical, black-and-white",4500000.0,,,
state fair,1962.0,musical,4500000.0,,,
state fair,1945.0,"musical, romance film",4500000.0,,,
state legislature,2007.0,documentary,,,,
state of denial,2003.0,documentary,,,,
state of dogs,1998.0,documentary,,,,
state of fear: the truth about terrorism,2005.0,"culture & society, law & crime, social issues, war film, historical drama, documentary",,,,
state of grace,1990.0,"crime fiction, thriller, drama, gangster film, crime thriller",,,,
state of siege,1972.0,"thriller, drama, world cinema, political thriller",,,,
state of the union,1948.0,"short film, romance film, drama, political drama, black-and-white",,,,
state property,2002.0,"crime fiction, action/adventure, action, drama, indie",,,,
state property 2,2005.0,"crime fiction, drama, indie, crime drama",,,,
state rowdy,1989.0,"crime fiction, action, drama",,,,
state secret,1950.0,"thriller, romance film, drama",,,,
state street sadie,1928.0,"crime fiction, drama",,,,
state's attorney,1932.0,drama,,,,
state's evidence,2006.0,"thriller, indie, psychological thriller",,,,
staten island catapult,2005.0,documentary,,,,
states of grace,2005.0,drama,,,,
stateside,2004.0,"drama, romantic drama, period piece, coming of age, romance film",,,,
static,1986.0,"drama, comedy-drama, indie, comedy",,,,
static shock,2003.0,,,,,
station,1981.0,"japanese movies, drama",,,,
station content,1918.0,"silent film, drama, black-and-white",,,,
station west,1948.0,"western, film noir, black-and-white",,,,
stations of the cross,2015.0,,,,,
statross le magnifique,2006.0,"lgbt, short film",,,,
statues also die,1953.0,"short film, culture & society",,,,
statuesque,2009.0,short film,,,,
stauffenberg,2004.0,"biographical film, drama, world cinema, war film",,,,
staunton hill,2009.0,"horror, slasher",,,,
stavení,1990.0,,,,,
stavisky,1974.0,"period piece, drama, biopic [feature]",,,,
stay,2005.0,"thriller, mystery, drama, psychological thriller, supernatural",,,,
stay as you are,1978.0,"romance film, drama, erotica",,,,
"stay away, joe",1968.0,"action/adventure, romance film, musical, western, comedy",,,,
stay cool,2009.0,"romance film, drama, comedy",,,,
stay hungry,1976.0,"sports, drama, comedy",,,,
stay tuned,1992.0,"thriller, parody, science fiction, horror, adventure, musical, satire, fantasy, comedy, black comedy, family film",,,,
staying alive,2012.0,drama,,,,
staying alive,1983.0,"romantic drama, musical, drama, romance film, dance",,,,
staying single when,2007.0,"romance film, comedy",,,,
staying together,1989.0,"family drama, comedy-drama, indie, comedy",,,,
steadfast benjamin,1917.0,"short film, silent film",,,,
steady company,1915.0,"short film, silent film, drama, romance film, black-and-white",,,,
steak (r)evolution,2015.0,,,,,
steal,2002.0,"thriller, crime fiction, world cinema, heist, caper story, action/adventure, action thrillers, action",,,,
steal (canadian release),2003.0,,15000000.0,,,
steal away: music of the underground railroad,2005.0,"short film, documentary",,,,
steal big steal little,1995.0,"parody, comedy of errors, satire, comedy-drama, comedy",,,,
steal the sky,1988.0,"romantic drama, romance film, drama, spy",,,,
steal this movie!,2000.0,"biography, indie, period piece, drama, film adaptation, biographical film, political drama, courtroom drama",,,,
steal wool,1957.0,"short film, family film, comedy, animation",,,,
stealing a nation,1967.0,documentary,,,,
stealing beauty,1996.0,"drama, romantic drama, romance film, coming of age, world cinema",,,,
stealing candy,2004.0,"crime fiction, erotic thriller, thriller, crime thriller",,,,
stealing christmas,2003.0,"crime fiction, romance film, drama, comedy",,,,
stealing harvard,2002.0,"crime fiction, crime comedy, action/adventure, comedy, comedy of errors, action, slapstick",25000000.0,14036406.0,,
stealing heaven,1988.0,"romantic drama, historical fiction, drama",,,,
stealing home,2001.0,"sports, documentary",,,,
stealing home,1988.0,"americana, sports, coming of age, drama, romantic drama, romance film",,,,
stealing rembrandt,2003.0,"crime fiction, action, comedy",,,,
stealing sinatra,2003.0,"heist, biography, crime comedy, television movie, caper story, drama, comedy, black comedy",,,,
stealing time,2003.0,"crime fiction, heist, crime comedy, action/adventure, drama, comedy, action",,,,
stealth fighter,1999.0,"thriller, action/adventure, action, crime thriller",,,,
steam,2007.0,"lgbt, romantic drama, romance film, drama, indie",,,,
steam of life,2010.0,"world cinema, documentary",,,,
steam trek: the moving picture,1994.0,"short film, fan film",,,,
steam: the turkish bath,1997.0,"lgbt, ensemble film, world cinema, gay, gay interest, drama, gay themed",,,,
steamboat bill jr.,1928.0,"silent film, adventure, black-and-white, drama, comedy, indie",,,,
steamboat round the bend,1935.0,"americana, drama, comedy, black-and-white",,,,
steamboat willie,1928.0,"short film, musical, comedy, black-and-white",,,,
steamboy,2004.0,"science fiction, fantasy adventure, japanese movies, animation, period piece, anime, action, steampunk",20000000.0,,,
steamin' + dreamin' 2: cash back,2011.0,comedy,,,,
steamin' and dreamin': the grandmaster cash story,2009.0,comedy,,,,
steaming,1985.0,"ensemble film, feminist film, drama",,,,
steel,1997.0,"crime fiction, science fiction, action, superhero movie",16000000.0,,,
steel arena,1973.0,"sports, action, drama",,,,
steel dawn,1987.0,"science fiction, indie, doomsday film, action/adventure, disaster, action, adventure",,,,
steel frontier,1995.0,"action/adventure, science fiction, action, western, hybrid western",,,,
steel magnolias,1989.0,"ensemble film, family drama, drama, medical fiction, family film, domestic comedy",,,,
steel magnolias,2012.0,"romance film, drama",,,,
steel rain,2017.0,,,,,
steel spirit,2003.0,,20000.0,,,
steel toes,2006.0,"crime fiction, drama, indie, courtroom drama",,,,
steel town,1952.0,drama,,,,
steele justice,1987.0,"action/adventure, thriller, action, crime fiction, drama",,,,
steelyard blues,1973.0,"crime fiction, caper story, satire, drama, comedy",,,,
steep,2007.0,"sports, documentary",,,,
stela,1990.0,drama,,,,
stella,1990.0,drama,,,,
stella,1955.0,"romantic drama, romance film, drama, world cinema",,,,
stella,2008.0,"drama, world cinema",,,,
stella dallas,1937.0,"drama, black-and-white",,,,
stella dallas,1925.0,"silent film, drama, black-and-white",,,,
stella does tricks,1996.0,drama,,,,
stella maris,1918.0,"silent film, drama, comedy, black-and-white",,,,
stella maris,1925.0,"silent film, drama, black-and-white",,,,
stella on holiday,1986.0,"family film, comedy",,,,
stenka razin,1908.0,"short film, history, silent film, black-and-white",,,,
step across the border,1990.0,"instrumental music, experimental film, musical, music, avant-garde, documentary",,,,
step down to terror,1958.0,"thriller, drama, psychological thriller",,,,
step into liquid,2003.0,"sports, travel, extreme sports, documentary",,,,
step lively,1917.0,"short film, silent film, indie, black-and-white, comedy",,,,
step lively,1944.0,musical,,,,
step on it!,1922.0,"silent film, action, western, black-and-white, indie",,,,
step up 2 the streets,2008.0,,17500000.0,,,
step up 2: the streets,2008.0,"romantic drama, musical, drama, romance film, dance",,,,
step up 3-d,2010.0,"music, romance film, drama, dance, romantic drama",,,,
step up 3d,2010.0,,30000000.0,42400223.0,123488894.0,165889117.0
step up 4ever,2012.0,"romance film, drama, musical, dance",,,,
step up all in,2014.0,,,14904384.0,71300000.0,86204384.0
step up revolution,2012.0,,33000000.0,35074677.0,130477613.0,165552290.0
stepfather ii,1989.0,"horror, slasher",,,,
stepfather iii,1992.0,"thriller, horror",,,,
stephanie daley,2007.0,"crime fiction, feminist film, drama, indie, courtroom drama",,,,
stephanie's image,2010.0,"thriller, mystery, indie, crime thriller",,,,
stephen steps out,1923.0,comedy film,,,,
stephen tobolowsky's birthday party,2005.0,"film & television history, biography, indie, film, documentary",,,,
stepmom,1998.0,"family drama, comedy-drama, drama, medical fiction, romantic drama, romance film, domestic comedy",50000000.0,,,
stepmonster,1993.0,"parody, horror, ""childrens/family"", creature film, comedy, horror comedy",,,,
steppenwolf,1974.0,"drama, film adaptation",,,,
steppin: the movie,2009.0,"romantic comedy, dance, musical comedy, musical, comedy, music, romance film",1000000.0,,,
stepping out,1991.0,comedy,,,,
stepping out,1919.0,"silent film, drama, black-and-white",,,,
stepping toes,1938.0,musical,,,,
stepsister from the planet weird,2000.0,"science fiction, family film, comedy",,,,
steptoe and son,1972.0,"drama, comedy",,,,
steptoe and son ride again,1973.0,"drama, comedy",,,,
stereo,1969.0,"science fiction, surrealism, indie, black-and-white",,,,
sterren stralen overal,1953.0,"musical, drama, comedy, black-and-white",,,,
steve + sky,2004.0,"romantic drama, romance film, drama, world cinema",,,,
steve jobs,2015.0,,30000000.0,17766658.0,17812349.0,35579007.0
steve jobs: the lost interview,2011.0,,,,,
steve mcqueen: the man & le mans,2015.0,,,,,
steven wright: when the leaves blow away,2007.0,"comedy film, comedy, stand-up comedy",,,,
stevie,2003.0,"crime fiction, documentary",,,,
stevie,1978.0,"biographical film, biography, drama, film adaptation",,,,
stevnemøte med glemte år,1957.0,drama,,,,
stewardess school,1986.0,"parody, action, comedy",,,,
sthalathe pradhana payyans,1993.0,"thriller, crime fiction, action",,,,
sthanarthi saramma,1966.0,,,,,
sthithi,2002.0,drama,,,,
sthree,1950.0,,,,,
sthree,1970.0,,,,,
sthreedhanam,1993.0,"family film, drama",,,,
sthreehridayam,1960.0,,,,,
stick,1985.0,"albino bias, crime fiction, action, drama, action/adventure",,,,
stick around,1925.0,"short film, silent film, indie, black-and-white, comedy",,,,
stickmen,2001.0,"crime fiction, action/adventure, crime comedy, indie, world cinema, action comedy, comedy-drama, sports, drama, comedy, comedy of errors, action",,,,
sticky carpet,2006.0,"rockumentary, documentary",,,,
sticky fingers,2009.0,"crime fiction, comedy film, adventure",,,,
sticky fingers,1988.0,"action/adventure, action, comedy",,,,
stico,1985.0,drama,,,,
stiff upper lips,1998.0,"lgbt, parody, comedy of manners, comedy",5700000.0,,,
stiffy,2005.0,"short film, comedy",,,,
stigma,1972.0,drama,,,,
stigmata,1999.0,"thriller, cult, horror, psychological thriller, supernatural",32000000.0,,,
stigmatized properties,2020.0,,,,,
stiletto,2008.0,"thriller, crime fiction, action, gangster film, action/adventure",,,,
stiletto,1969.0,"crime fiction, drama",,,,
still alice,2015.0,,5000000.0,18754371.0,26024824.0,44779195.0
still bill,2009.0,"rockumentary, documentary, biography, music",,,,
still black: a portrait of black transmen,2008.0,"lgbt, documentary",,,,
still breathing,1998.0,"romantic comedy, romance film, comedy of manners, comedy",,,,
still crazy,1998.0,"parody, road movie, comedy",,,,
still crazy like a fox,1987.0,"thriller, crime fiction, drama, comedy",,,,
still green,2006.0,"horror, indie, drama, romantic drama, romance film, slasher",,,,
still kicking,2006.0,"short film, documentary",,,,
still kicking: the fabulous palm springs follies,1997.0,"short film, music, documentary",,,,
still life,1974.0,drama,,,,
still life,2006.0,"romantic drama, romance film, drama, chinese movies, world cinema",,,,
still life (2015),2015.0,,,,,
still mine,2013.0,,,,,
still of the night,1982.0,"thriller, detective fiction, detective, psychological thriller, suspense, crime thriller",,,,
still reigning,2004.0,"music, documentary",,,,
still small voices,2007.0,"thriller, television movie, supernatural, mystery, fantasy, drama",,,,
still smokin',1983.0,"stoner film, comedy, slapstick",,,,
still the drums,2009.0,"drama, anti-war film",,,,
still waiting...,2009.0,"workplace comedy, indie, comedy",,,,
still walking,2008.0,drama,,,,
still waters,2000.0,romance film,,,,
still waters run deep,1916.0,"crime fiction, silent film, drama",,,,
still we believe: the boston red sox movie,2004.0,"sports, documentary",,,,
stillwater,2021.0,,,,,
stimulantia,1967.0,anthology,,,,
sting of the west,1972.0,"western, action, comedy film",,,,
sting: moment of truth,2004.0,"sports, biographical film, biopic [feature], drama, documentary",,,,
sting: return of an icon,2006.0,"sports, documentary",,,,
stingaree,1915.0,"silent film, drama, indie, black-and-white",,,,
stingaree,1934.0,"romance film, drama, comedy",,,,
stingray,1978.0,"crime fiction, action, comedy",,,,
stingray sam,2009.0,"science fiction, musical, space western, comedy film",,,,
stir crazy,1980.0,"action/adventure, buddy film, prison film, cult, comedy, comedy of errors, action, prison",,,,
stir of echoes,1999.0,"thriller, horror, supernatural, psychological thriller, mystery, suspense, crime thriller, haunted house film",12000000.0,,,
stir of echoes: the homecoming,2007.0,"thriller, supernatural, horror, television movie",,,,
stitch! the movie,2003.0,"""childrens/family"", animation, ""childrens"", comedy, family film, ""childrens fantasy""",,,,
stitches,1985.0,comedy,2000000.0,,,
stjerneskud,1947.0,comedy,,,,
sto metrów miłości,1932.0,black-and-white,,,,
stockholm marathon,1994.0,crime thriller,,,,
stockholmsnatt,1987.0,"crime fiction, drama",,,,
stoic,2008.0,"thriller, psychological thriller, mystery, drama, crime thriller, prison",,,,
stoked: the rise and fall of gator,2002.0,"crime fiction, biography, history, extreme sports, law & crime, sports, documentary",,,,
stoker,2012.0,drama,12000000.0,,,
stolen,2010.0,"thriller, mystery, drama, psychological thriller, crime thriller",35000000.0,,,
stolen,2012.0,action,35000000.0,,,
stolen (2012),2012.0,,,,,
stolen assignment,1955.0,"crime fiction, comedy",,,,
stolen children,1992.0,drama,,,,
stolen desire,1958.0,japanese movies,,,,
stolen face,1952.0,drama,,,,
stolen harmony,1935.0,"crime fiction, musical, drama, black-and-white",,,,
stolen heaven,1931.0,drama,,,,
stolen holiday,1937.0,"crime fiction, romance film, drama, political drama, black-and-white",,,,
stolen honor,2004.0,documentary,,,,
stolen identity 2,2020.0,,,,,
stolen kisses,1968.0,"romantic comedy, romance film, drama, comedy, world cinema",,,,
stolen life,1939.0,"romance film, drama",,,,
stolen memories: secrets from the rose garden,1996.0,drama,,,,
stolen moments,1920.0,"short film, silent film, indie, black-and-white",,,,
stolen spring,1993.0,drama,,,,
stolen summer,2002.0,"indie, family drama, comedy-drama, childhood drama, period piece, drama, family film",1500000.0,,,
stolen sweeties,1924.0,"short film, silent film, indie, black-and-white, comedy",,,,
stolen women: captured hearts,1997.0,"romance film, drama, western",,,,
stomp out loud,1997.0,"dance, instrumental music, concert film, musical, comedy, music",,,,
stomp the yard 2: homecoming,2010.0,drama,,,,
stomp! shout! scream!,2006.0,"science fiction, horror, comedy, indie",,,,
stone,2010.0,"thriller, drama",22000000.0,,,
stone,2012.0,"thriller, drama",22000000.0,,,
stone,1974.0,"crime fiction, thriller, indie, world cinema, action/adventure, mystery, drama, action, adventure",22000000.0,,,
stone age romeos,1955.0,"short film, comedy, black-and-white",,,,
stone cold,1991.0,"crime fiction, thriller, action, action/adventure",25000000.0,,,
stone of destiny,2008.0,"crime fiction, indie, caper story, historical fiction, action/adventure, period piece, drama, comedy, action, adventure",,,,
stone pillow,1985.0,"drama, social problem film, television movie",,,,
stone's war,2011.0,"zombie film, action, horror, adventure",,,,
"stone, time, touch",2007.0,documentary,,,,
stoned,2005.0,"biography, historical fiction, period piece, drama, music, biographical film",,,,
stonehenge apocalypse,2010.0,"disaster, thriller, science fiction, supernatural, action/adventure",,,,
stonerville,2011.0,"sex comedy, comedy, indie",,,,
stones in exile,2010.0,"rockumentary, documentary",,,,
stonewall,1995.0,"lgbt, gay, gay interest, drama, docudrama, gay themed",2000000.0,,,
stonewall & riot: the ultimate orgasm,2006.0,"pornography, animation, gay pornography, pornographic movie",,,,
stonewall (2015),2015.0,,,,,
stonewall uprising,2010.0,"lgbt, history, gay, gay interest, gay themed, political cinema, historical drama, documentary",,,,
stony island,1978.0,drama,,,,
stoogemania,1986.0,"comedy, slapstick",,,,
stop at nothing,1991.0,thriller,,,,
stop genocide,1971.0,short film,,,,
stop making sense,1984.0,"music, concert film, documentary",,,,
stop press girl,1949.0,comedy,,,,
"stop snitchin', stop lyin'",2006.0,"hip hop movies, documentary",,,,
stop that noise,1935.0,"short film, musical, animation",,,,
stop violence,2002.0,"thriller, crime fiction, action, drama",,,,
stop! luke! listen!,1917.0,"short film, silent film, indie, black-and-white, comedy",,,,
stop! or my mom will shoot!,1992.0,"action/adventure, action, buddy film, comedy",,,,
"stop, look and laugh",1960.0,"comedy, black-and-white, slapstick",,,,
"stop, look and listen",1926.0,"short film, silent film, indie, black-and-white, comedy",,,,
"stop, you're killing me",1952.0,"crime fiction, satire, comedy",,,,
stop-loss,2008.0,"drama, war film",25000000.0,,,
stopover tokyo,1957.0,"thriller, glamorized spy film, drama, film adaptation, romantic drama, romance film, action, spy",,,,
stopped on track,2011.0,drama,,,,
stopping the show,1932.0,"short film, musical, animation",,,,
storage 24,2013.0,,,,,
stories from the kronen,1995.0,drama,,,,
stories of bastards: born under a bad star,1965.0,japanese movies,,,,
stories of change,2008.0,documentary,,,,
stories of our lives,2014.0,,15000.0,,,
stories on human rights,2008.0,drama,,,,
stories we tell,2013.0,,,,,
stork,1971.0,comedy film,,,,
storks,2016.0,,70000000.0,72679278.0,111000000.0,183679278.0
storm,2005.0,"thriller, world cinema, psychological thriller, mystery, fantasy, drama",,,,
storm,1987.0,"action, comedy",,,,
storm boy,1976.0,"family film, drama",,,,
